oid	wr_id	main_id	ra	dec	otype	vmag	identifier
6178139	"WR 75-9"	"WR 75-9"	248.43932499999997	-47.85807777777778	"WR*"		"TIC 228129130"
6178139	"WR 75-9"	"WR 75-9"	248.43932499999997	-47.85807777777778	"WR*"		"WR 75-9"
6178141	"WR 75-11"	"WR 75-11"	248.77312228814998	-47.28713133571	"WR*"		"2MASS J16350555-4717135"
6178141	"WR 75-11"	"WR 75-11"	248.77312228814998	-47.28713133571	"WR*"		"Gaia DR2 5941292139639772800"
6178141	"WR 75-11"	"WR 75-11"	248.77312228814998	-47.28713133571	"WR*"		"Gaia DR3 5941292139639772800"
6178141	"WR 75-11"	"WR 75-11"	248.77312228814998	-47.28713133571	"WR*"		"[MVM2011b] MDM26"
6178141	"WR 75-11"	"WR 75-11"	248.77312228814998	-47.28713133571	"WR*"		"TIC 228834270"
6178141	"WR 75-11"	"WR 75-11"	248.77312228814998	-47.28713133571	"WR*"		"WR 75-11"
6178148	"WR 115-2"	"WR 115-2"	276.4734041666667	-12.834219444444445	"WR*"		"2MASS J18255361-1250031"
6178148	"WR 115-2"	"WR 115-2"	276.4734041666667	-12.834219444444445	"WR*"		"[MVM2011b] MDM35"
6178148	"WR 115-2"	"WR 115-2"	276.4734041666667	-12.834219444444445	"WR*"		"[SFZ2012] 1431-34L"
6178148	"WR 115-2"	"WR 115-2"	276.4734041666667	-12.834219444444445	"WR*"		"TIC 413392660"
6178148	"WR 115-2"	"WR 115-2"	276.4734041666667	-12.834219444444445	"WR*"		"WR 115-2"
6178149	"WR 115-3"	"WR 115-3"	276.52549802393	-13.06959116469	"WR*"		"2MASS J18260611-1304104"
6178149	"WR 115-3"	"WR 115-3"	276.52549802393	-13.06959116469	"WR*"		"Gaia DR2 4152574080574698752"
6178149	"WR 115-3"	"WR 115-3"	276.52549802393	-13.06959116469	"WR*"		"Gaia DR3 4152574080574698752"
6178149	"WR 115-3"	"WR 115-3"	276.52549802393	-13.06959116469	"WR*"		"[MVM2011b] MDM36"
6178149	"WR 115-3"	"WR 115-3"	276.52549802393	-13.06959116469	"WR*"		"TIC 413463626"
6178149	"WR 115-3"	"WR 115-3"	276.52549802393	-13.06959116469	"WR*"		"WR 115-3"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"2MASS J18334763-0923077"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"Gaia DR2 4156266554151949312"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"Gaia DR3 4156266554151949312"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"[MVM2011b] MDM39"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"[SFZ2012] 1463-7L"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"SSTGLMC G022.5772-00.3912"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"TIC 217731478"
6178150	"WR 118-4"	"WR 118-4"	278.44847447608	-9.38550107233	"WR*"		"WR 118-4"
6178151	"WR 118-5"	"WR 118-5"	279.4645541666667	-6.144927777777778	"WR*"		"2MASS J18375149-0608417"
6178151	"WR 118-5"	"WR 118-5"	279.4645541666667	-6.144927777777778	"WR*"		"[MVM2011b] MDM40"
6178151	"WR 118-5"	"WR 118-5"	279.4645541666667	-6.144927777777778	"WR*"		"TIC 6831599"
6178151	"WR 118-5"	"WR 118-5"	279.4645541666667	-6.144927777777778	"WR*"		"WR 118-5"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"2MASS J18382716-0710447"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"Gaia DR2 4252854660635487360"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"Gaia DR3 4252854660635487360"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"[MVM2011b] MDM41"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"[SFZ2012] 1483-212L"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"SPICY 88704"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"SSTGLMC G025.0665-00.4000"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"TIC 7633884"
6178152	"WR 118-6"	"WR 118-6"	279.61336286309	-7.179215881960001	"WR*"		"WR 118-6"
6178153	"WR 119-2"	"WR 119-2"	279.89408749999996	-5.739744444444445	"WR*"		"2MASS J18393458-0544230"
6178153	"WR 119-2"	"WR 119-2"	279.89408749999996	-5.739744444444445	"WR*"		"[MVM2011b] MDM42"
6178153	"WR 119-2"	"WR 119-2"	279.89408749999996	-5.739744444444445	"WR*"		"[SFZ2012] 1493-9L"
6178153	"WR 119-2"	"WR 119-2"	279.89408749999996	-5.739744444444445	"WR*"		"TIC 175996928"
6178153	"WR 119-2"	"WR 119-2"	279.89408749999996	-5.739744444444445	"WR*"		"WR 119-2"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"2MASS J18413407-0504012"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"Gaia DR2 4256626608314233344"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"Gaia DR3 4256626608314233344"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"[MVM2011b] MDM43"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"[SFZ2012] 1503-160L"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"TIC 180870867"
6178154	"WR 120-7"	"WR 120-7"	280.39198179812	-5.067022013009999	"WR*"		"WR 120-7"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"2MASS J18435803-0245172"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"Gaia DR2 4258703207808502144"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"Gaia DR3 4258703207808502144"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"[MVM2011b] MDM46"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"[SFZ2012] 1517-138L"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"TIC 186435496"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"WR 120-10"
6178156	"WR 120-10"	"WR 120-10"	280.99181608994	-2.75479699364	"WR*"	16.25	"ZTF J184358.02-024517.2"
6178159	"WR 121-4"	"WR 121-4"	282.3846041666667	-2.407522222222222	"WR*"		"2MASS J18493230-0224270"
6178159	"WR 121-4"	"WR 121-4"	282.3846041666667	-2.407522222222222	"WR*"		"[MVM2011b] MDM49"
6178159	"WR 121-4"	"WR 121-4"	282.3846041666667	-2.407522222222222	"WR*"		"[SFZ2012] 1528-15L"
6178159	"WR 121-4"	"WR 121-4"	282.3846041666667	-2.407522222222222	"WR*"		"TIC 182713433"
6178159	"WR 121-4"	"WR 121-4"	282.3846041666667	-2.407522222222222	"WR*"		"WR 121-4"
6178161	"WR 122-2"	"WR 122-2"	283.18205776996	0.14491989571	"WR*"		"2MASS J18524369+0008415"
6178161	"WR 122-2"	"WR 122-2"	283.18205776996	0.14491989571	"WR*"		"Gaia DR2 4266263411103249920"
6178161	"WR 122-2"	"WR 122-2"	283.18205776996	0.14491989571	"WR*"		"Gaia DR3 4266263411103249920"
6178161	"WR 122-2"	"WR 122-2"	283.18205776996	0.14491989571	"WR*"		"[MVM2011b] MDM51"
6178161	"WR 122-2"	"WR 122-2"	283.18205776996	0.14491989571	"WR*"		"TIC 226504878"
6178161	"WR 122-2"	"WR 122-2"	283.18205776996	0.14491989571	"WR*"		"WR 122-2"
6178162	"WR 122-3"	"WR 122-3"	283.51300821636	1.41412030719	"WR*"		"2MASS J18540312+0124508"
6178162	"WR 122-3"	"WR 122-3"	283.51300821636	1.41412030719	"WR*"		"Gaia DR2 4266994758119500160"
6178162	"WR 122-3"	"WR 122-3"	283.51300821636	1.41412030719	"WR*"		"Gaia DR3 4266994758119500160"
6178162	"WR 122-3"	"WR 122-3"	283.51300821636	1.41412030719	"WR*"		"[MVM2011b] MDM52"
6178162	"WR 122-3"	"WR 122-3"	283.51300821636	1.41412030719	"WR*"		"TIC 226871185"
6178162	"WR 122-3"	"WR 122-3"	283.51300821636	1.41412030719	"WR*"		"WR 122-3"
6178173	"WR 123-3"	"WR 123-3"	287.15871786956	9.472501065849999	"WR*"		"2MASS J19083809+0928210"
6178173	"WR 123-3"	"WR 123-3"	287.15871786956	9.472501065849999	"WR*"		"Gaia DR2 4309176976263877888"
6178173	"WR 123-3"	"WR 123-3"	287.15871786956	9.472501065849999	"WR*"		"Gaia DR3 4309176976263877888"
6178173	"WR 123-3"	"WR 123-3"	287.15871786956	9.472501065849999	"WR*"		"[MVM2011b] MDM55"
6178173	"WR 123-3"	"WR 123-3"	287.15871786956	9.472501065849999	"WR*"		"TIC 199807468"
6178173	"WR 123-3"	"WR 123-3"	287.15871786956	9.472501065849999	"WR*"		"WR 123-3"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"2MASS J19161838+1246493"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"Gaia DR2 4319236236367451264"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"Gaia DR3 4319236236367451264"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"[MVM2011b] MDM56"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"[SFZ2012] 1657-51L"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"TIC 400881981"
6178174	"WR 124-3"	"WR 124-3"	289.07660444595	12.78038382529	"WR*"		"WR 124-3"
6178176	"WR 124-5"	"WR 124-5"	290.12216666666666	14.201697222222222	"WR*"		"2MASS J19202932+1412061"
6178176	"WR 124-5"	"WR 124-5"	290.12216666666666	14.201697222222222	"WR*"		"[MVM2011b] MDM58"
6178176	"WR 124-5"	"WR 124-5"	290.12216666666666	14.201697222222222	"WR*"		"TIC 425017304"
6178176	"WR 124-5"	"WR 124-5"	290.12216666666666	14.201697222222222	"WR*"		"WR 124-5"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"2MASS J19225361+1408498"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"Gaia DR3 4319620373924501120"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"[MVM2011b] MDM59"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"[SFZ2012] 1675-17L"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"SSTOERC G049.0744-00.3797"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"TIC 339615096"
6178177	"WR 124-6"	"WR 124-6"	290.72336808119826	14.147198683389444	"WR*"		"WR 124-6"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"2MASS J19225446+1411280"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"Gaia DR2 4319831724981614208"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"Gaia DR3 4319831724985219456"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"[MVM2011b] MDM60"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"[SFZ2012] 1675-10L"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"SSTOERC G049.1148-00.3620"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"TIC 339615592"
6178178	"WR 124-7"	"WR 124-7"	290.72689731926994	14.19111226028	"WR*"		"WR 124-7"
6178179	"WR 125-4"	"WR 125-4"	292.52211649427	17.76696939367	"WR*"		"2MASS J19300530+1746010"
6178179	"WR 125-4"	"WR 125-4"	292.52211649427	17.76696939367	"WR*"		"Gaia DR2 4323004979954775552"
6178179	"WR 125-4"	"WR 125-4"	292.52211649427	17.76696939367	"WR*"		"Gaia DR3 4323004979954775552"
6178179	"WR 125-4"	"WR 125-4"	292.52211649427	17.76696939367	"WR*"		"[MVM2011b] MDM61"
6178179	"WR 125-4"	"WR 125-4"	292.52211649427	17.76696939367	"WR*"		"TIC 354880813"
6178179	"WR 125-4"	"WR 125-4"	292.52211649427	17.76696939367	"WR*"		"WR 125-4"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"2MASS J19301355+1832024"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"Gaia DR2 4323329438956658432"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"Gaia DR3 4323329438956658432"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"[HKB2010b] Obj2"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"TIC 370906260"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"WR 125-3"
6234340	"WR 125-3"	"WR 125-3"	292.55651316622	18.53401835327	"WR*"		"ZTF J193013.56+183202.4"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"2MASS J13113686-6249594"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"AP J13113686-6249594"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"Gaia DR2 5862452856639687552"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"Gaia DR3 5862452856639687552"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"[RMB2008] G305.2326-00.0516"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"SPICY 16235"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"SSTGLMC G305.2326-00.0516"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"TIC 442383856"
6282712	"WR 48-12"	"WR 48-12"	197.90307403992998	-62.83321745795	"WR*"		"WR 48-12"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"2MASS J10250260-5721473"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"DENIS J102502.6-572147"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"Gaia DR2 5351766715283439104"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"Gaia DR3 5351766715283439104"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"[MDN2017] VPHAS OB1 01119"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"TIC 464469271"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"USNO-B1.0 0326-00240808"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"WR 20-3"
7274874	"WR 20-3"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"WR  20c"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"2MASS J10250260-5721473"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"DENIS J102502.6-572147"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"Gaia DR2 5351766715283439104"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"Gaia DR3 5351766715283439104"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"[MDN2017] VPHAS OB1 01119"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"TIC 464469271"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"USNO-B1.0 0326-00240808"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"WR 20-3"
7274874	"WR  20c"	"WR  20c"	156.26088293358	-57.36315317466	"WR*"	17.51	"WR  20c"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"2MASS J20281455+4339257"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"[D75b] Em* 20-098"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"Gaia DR2 2069091531258827648"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"Gaia DR3 2069091531258827648"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"HBHA 4203-27"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"[KW97] 46-60"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"TIC 194049659"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"UCAC3 268-196457"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"UCAC4 669-086500"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"USNO-B1.0 1336-00379707"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"WR 142-1"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"WR 142b"
7813949	"WR 142-1"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"ZTF J202814.55+433925.4"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"2MASS J20281455+4339257"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"[D75b] Em* 20-098"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"Gaia DR2 2069091531258827648"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"Gaia DR3 2069091531258827648"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"HBHA 4203-27"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"[KW97] 46-60"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"TIC 194049659"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"UCAC3 268-196457"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"UCAC4 669-086500"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"USNO-B1.0 1336-00379707"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"WR 142-1"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"WR 142b"
7813949	"WR 142b"	"[D75b] Em* 20-098"	307.06064771454	43.6570786276	"WR*"		"ZTF J202814.55+433925.4"
8037682	"WR 120-15"	"WR 120-15"	280.82181751654	-3.14905684801	"WR*"		"Gaia DR2 4258650877925467264"
8037682	"WR 120-15"	"WR 120-15"	280.82181751654	-3.14905684801	"WR*"		"Gaia DR3 4258650877925467264"
8037682	"WR 120-15"	"WR 120-15"	280.82181751654	-3.14905684801	"WR*"		"[SCB2012] 2w04"
8037682	"WR 120-15"	"WR 120-15"	280.82181751654	-3.14905684801	"WR*"		"WR 120-15"
8399001	"WR 48-10"	"WR 48-10"	198.1041306281	-62.70005607971	"WR*"	17.4	"[CBC2012] Obj38"
8399001	"WR 48-10"	"WR 48-10"	198.1041306281	-62.70005607971	"WR*"	17.4	"[DCT2012] D1-2"
8399001	"WR 48-10"	"WR 48-10"	198.1041306281	-62.70005607971	"WR*"	17.4	"Gaia DR2 5862502338987191552"
8399001	"WR 48-10"	"WR 48-10"	198.1041306281	-62.70005607971	"WR*"	17.4	"Gaia DR3 5862502338987191552"
8399001	"WR 48-10"	"WR 48-10"	198.1041306281	-62.70005607971	"WR*"	17.4	"WR 48-10"
8416231	"WR 46-16"	"WR 46-16"	182.97531250000003	-63.284375	"WR*"		"2MASS J12115407-6317037"
8416231	"WR 46-16"	"WR 46-16"	182.97531250000003	-63.284375	"WR*"		"[RMM2011] 5"
8416231	"WR 46-16"	"WR 46-16"	182.97531250000003	-63.284375	"WR*"		"TIC 381943019"
8416231	"WR 46-16"	"WR 46-16"	182.97531250000003	-63.284375	"WR*"		"WISEA J121154.02-631703.7"
8416231	"WR 46-16"	"WR 46-16"	182.97531250000003	-63.284375	"WR*"		"WISE J121154.04-631703.7"
8416231	"WR 46-16"	"WR 46-16"	182.97531250000003	-63.284375	"WR*"		"WR 46-16"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"1BMC J111507.6-611655"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"2MASS J11150758-6116546"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"Cl* NGC 3603    MTT      58"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"Gaia DR2 5337417985482248576"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"Gaia DR3 5337417985482248576"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"[RCM2008] 6915"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"[SB2004]  1267"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"[TBP2001] J111507.7-611655"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"TIC 467481606"
8418542	"WR 43-2"	"WR 43-2"	168.78159635042	-61.28187963456	"WR*"	14.762	"WR 43-2"
8440478	"WR 70-11"	"WR 70-11"	240.10526135403998	-52.05821402578	"WR*"		"2MASS J16002526-5203296"
8440478	"WR 70-11"	"WR 70-11"	240.10526135403998	-52.05821402578	"WR*"		"Gaia DR2 5981436099432247808"
8440478	"WR 70-11"	"WR 70-11"	240.10526135403998	-52.05821402578	"WR*"		"Gaia DR3 5981436099432247808"
8440478	"WR 70-11"	"WR 70-11"	240.10526135403998	-52.05821402578	"WR*"		"[SFZ2012] 1042-25L"
8440478	"WR 70-11"	"WR 70-11"	240.10526135403998	-52.05821402578	"WR*"		"TIC 299848456"
8440478	"WR 70-11"	"WR 70-11"	240.10526135403998	-52.05821402578	"WR*"		"WR 70-11"
8440479	"WR 70-12"	"WR 70-12"	240.11010936387	-52.1861072773	"WR*"		"2MASS J16002643-5211099"
8440479	"WR 70-12"	"WR 70-12"	240.11010936387	-52.1861072773	"WR*"		"[DNT2015] Mc70-7"
8440479	"WR 70-12"	"WR 70-12"	240.11010936387	-52.1861072773	"WR*"		"Gaia DR3 5981056802278006144"
8440479	"WR 70-12"	"WR 70-12"	240.11010936387	-52.1861072773	"WR*"		"[SFZ2012] 1038-22L"
8440479	"WR 70-12"	"WR 70-12"	240.11010936387	-52.1861072773	"WR*"		"TIC 299848097"
8440479	"WR 70-12"	"WR 70-12"	240.11010936387	-52.1861072773	"WR*"		"WR 70-12"
8440480	"WR 72-4"	"WR 72-4"	242.52774999999997	-51.79018055555555	"WR*"		"2MASS J16100666-5147246"
8440480	"WR 72-4"	"WR 72-4"	242.52774999999997	-51.79018055555555	"WR*"		"[SFZ2012] 1051-67L"
8440480	"WR 72-4"	"WR 72-4"	242.52774999999997	-51.79018055555555	"WR*"		"TIC 215774799"
8440480	"WR 72-4"	"WR 72-4"	242.52774999999997	-51.79018055555555	"WR*"		"WR 72-4"
8440483	"WR 75-15"	"WR 75-15"	247.16774999999998	-48.30359722222221	"WR*"		"2MASS J16284026-4818129"
8440483	"WR 75-15"	"WR 75-15"	247.16774999999998	-48.30359722222221	"WR*"		"[SFZ2012] 1085-69L"
8440483	"WR 75-15"	"WR 75-15"	247.16774999999998	-48.30359722222221	"WR*"		"TIC 12275327"
8440483	"WR 75-15"	"WR 75-15"	247.16774999999998	-48.30359722222221	"WR*"		"WR 75-15"
8440484	"WR 75-16"	"WR 75-16"	247.399325	-48.32616666666667	"WR*"		"2MASS J16293583-4819342"
8440484	"WR 75-16"	"WR 75-16"	247.399325	-48.32616666666667	"WR*"		"[SFZ2012] 1085-83L"
8440484	"WR 75-16"	"WR 75-16"	247.399325	-48.32616666666667	"WR*"		"TIC 12265955"
8440484	"WR 75-16"	"WR 75-16"	247.399325	-48.32616666666667	"WR*"		"WR 75-16"
8440489	"WR 75-21"	"WR 75-21"	248.45054526529998	-47.88131855662	"WR*"		"2MASS J16334812-4752527"
8440489	"WR 75-21"	"WR 75-21"	248.45054526529998	-47.88131855662	"WR*"		"Gaia DR2 5941160438758884736"
8440489	"WR 75-21"	"WR 75-21"	248.45054526529998	-47.88131855662	"WR*"		"Gaia DR3 5941160438758884736"
8440489	"WR 75-21"	"WR 75-21"	248.45054526529998	-47.88131855662	"WR*"		"[SFZ2012] 1095-189L"
8440489	"WR 75-21"	"WR 75-21"	248.45054526529998	-47.88131855662	"WR*"		"TIC 228118947"
8440489	"WR 75-21"	"WR 75-21"	248.45054526529998	-47.88131855662	"WR*"		"WR 75-21"
8440491	"WR 75-23"	"WR 75-23"	249.3499499505	-46.44130947103	"WR*"	15.29	"2MASS J16372399-4626287"
8440491	"WR 75-23"	"WR 75-23"	249.3499499505	-46.44130947103	"WR*"	15.29	"Gaia DR2 5942844680092000256"
8440491	"WR 75-23"	"WR 75-23"	249.3499499505	-46.44130947103	"WR*"	15.29	"Gaia DR3 5942844680092000256"
8440491	"WR 75-23"	"WR 75-23"	249.3499499505	-46.44130947103	"WR*"	15.29	"[SFZ2012] 1106-31L"
8440491	"WR 75-23"	"WR 75-23"	249.3499499505	-46.44130947103	"WR*"	15.29	"TIC 230463443"
8440491	"WR 75-23"	"WR 75-23"	249.3499499505	-46.44130947103	"WR*"	15.29	"WR 75-23"
8440493	"WR 76-10"	"WR 76-10"	250.07130416666666	-46.33607777777778	"WR*"		"2MASS J16401711-4620098"
8440493	"WR 76-10"	"WR 76-10"	250.07130416666666	-46.33607777777778	"WR*"		"[SFZ2012] 1109-74L"
